ITA_ID,English_Term,Ground_Truth,Predicted,Match
ITA-2.1.3.3,Moistening kapha,kledaka-kaphaḥ,snigdha-kapha,False
ITA-2.1.3.4,Taste-perceiving kapha,bodhaka-kaphaḥ,rasana-kapha,False
ITA-2.1.3.5,Nourishing kapha,tarpaka-kaphaḥ,anna-kapha,False
ITA-2.1.3.6,Lubricating kapha,śleṣaka-kaphaḥ,sneha-kapha,False
ITA-2.1.3.7,Functions of kapha,kapha-karma,kapha-kriya,False
ITA-2.1.3.8,Patience,kṣamā,kshama,False
ITA-2.1.3.9,Firmness,dārḍhyam,dhruti,False
ITA-2.2.1,Fundamental structural component,dhātuḥ,dhatu,True
ITA-2.2.2,A bodily structure which can be vitiated by aggravated doṣa,dūṣyam,dhatu,False
ITA-2.2.3,Holding,dhāraṇam,sthana,False
ITA-2.2.4,"Primary circulating nutrient fluid, primary product of digestion","rasa-dhātuḥ, rasaḥ",rasa,True
ITA-2.2.5,Blood,"rakta-dhātuḥ, raktam, śoṇitam",rakta,True
ITA-2.2.6,Giving life,jīvanam,jivana,True
ITA-2.2.7,Nourishment of blood,raktapuṣṭiḥ,rakta-prasada,False
ITA-2.2.8,Muscle,"māṃsa-dhātuḥ, māṃsam, peśī",mamsa,True
ITA-2.2.9,Fat,medo-dhātuḥ,meda,False
ITA-2.2.10,Bone,asthi-dhātuḥ,asthi,True
ITA-2.2.11,Diaphysis,kāṇḍam,asthi-shira,False
ITA-2.2.12,Short bones,aṇvasthi,kanthi,False
ITA-2.2.13,"Articulation, joint","parva, asthisandhayaḥ, asthiparva",sandhi,False
ITA-2.2.14,Skeleton,asthipañjaraḥ,asthi-maarga,False
ITA-2.2.15,Medullary canal,asthivivaram,asthi-madhyastha,False
ITA-2.2.16,Bone marrow,"majjā-dhātuḥ, asthisāram",majja,True
ITA-2.2.17,Replenishment,pūraṇam,pratipanna,False
ITA-2.2.18,Reproductive fluids; semen,śukradhātuḥ,shukra,False
ITA-2.2.19,Semen,retas,shukra,False
ITA-2.2.20,Seed,bījam,beeja,False
ITA-2.2.21,Male seed,puṃbījam,purusha-beejam,False
ITA-2.2.22,Female seed,strībījam,strī-bīja,True
ITA-2.2.23,Virility,vṛṣatā,virya,False
ITA-2.2.24,"Healthy sperm, ovum",kārmuka-bījam,beeja,False
ITA-2.2.25,Ojas,ojas,ojas,True
ITA-2.2.26,Equilibrium of fundamental structural components,dhātusāmyam,dhatu-samya,True
ITA-2.2.27,"Immunity, strength, physical endurance","balam, vyādhikṣamatvam",bala,True
ITA-2.2.28,Innate strength,sahaja-balam,kshaya,False
ITA-2.2.29,Acquired strength,yuktikṛta-balam,prapti,False
ITA-2.2.30,Seasonal strength,kālaja-balam,kala-bala,False
ITA-2.3.1,Supportive structural component,upadhātuḥ,anga,False
ITA-2.3.2,Breast milk,stanyam,kshira,False
ITA-2.3.3,Menstrual blood,"ārtavam, puṣpam, antaḥpuṣpam, śoṇitam, ārtavaśoṇitam, raja, rajasrāvaḥ",artava,True
ITA-2.3.4,Tendon,kaṇḍarā,tendina,False
ITA-2.3.5,Intramuscular fat,vasā,mamsa-meda,False
ITA-2.4.1,Excretory products,malaḥ,mala,True
ITA-2.4.2,Waste product,kiṭṭam,kitta,True
ITA-2.4.3,Faeces,"purīṣam, śakṛt, viṭ",mala,False
ITA-2.4.4,Urine,mūtram,mutra,True
ITA-2.4.5,Sweat,svedaḥ,sweda,False
ITA-2.4.6,Metabolic waste,dhātumalaḥ,kriyākāla,False
ITA-2.4.7,Ear wax,karṇamalaḥ,karṇaśleṣma,False
ITA-2.4.8,Rheum,akṣimalaḥ,nāsāgranthi,False
ITA-2.4.9,Mucus of the nose,nāsikāmalaḥ,nāsāśleṣma,False
ITA-2.4.10,Mucus of the oral cavity,āsyamalaḥ,mukhaśleṣma,False
ITA-2.4.11,Sebum,lomakūpamalaḥ,sebha,False
ITA-2.4.12,Smegma,prajananamalaḥ,leśyā,False
ITA-2.4.13,Beard and moustache,śmaśru,vālakā,False
ITA-2.5.1,"Channel, conduit",srotaḥ,srotas,False
ITA-2.5.2,Apertures of the body,kāyacchidram,srotasaḥ,False
ITA-2.5.3,Air passages,anilāyanam,vāyusrotas,False
ITA-2.5.4,Internal channel,antarmukhasrotaḥ,antara-srotas,False
ITA-2.5.5,Anal or urethral passage,adhaḥsrotaḥ,gulpha-srotas,False
ITA-2.5.6,Conduit for vital life,prāṇavahasrotaḥ,prāṇa-srotas,False
ITA-2.5.7,Respiratory tract,ucchvāsamārgaḥ,prāṇavāhaka-srotas,False
ITA-2.5.8,"Channel, pathway for fluid circulation","Udakavahasrotaḥ, ambuvahasrotaḥ, ambumārgaḥ",rasa-srotas,False
ITA-2.5.9,Digestive tract,annavahasrotaḥ,āhārya-srotas,False
ITA-2.5.10,Channel carrying nutrient fluids,rasavahasrotaḥ,rasa-vāhaka-srotas,False
ITA-2.5.11,Channel carrying blood,Raktavahasrotaḥ,rakta-vāhaka-srotas,False
ITA-2.5.12,Blood vessels,asṛgvahā,rakta-srotas,False
ITA-2.5.13,Conduit nourishing muscle,māṃsavahasrotaḥ,māṃsa-vāhaka-srotas,False
ITA-2.5.14,Channel carrying fat,medovahasrotaḥ,medha-vāhaka-srotas,False
ITA-2.5.15,Channel carrying bone,asthivahasrotaḥ,asthi-vāhaka-srotas,False
ITA-2.5.16,Channel carrying bone marrow,majjāvahasrotaḥ,majjā-vāhaka-srotas,False
ITA-2.5.17,Channel carrying structural components of reproduction,śukravahasrotaḥ,shukra-vāhaka-srotas,False
ITA-2.5.18,Female reproductive system,ārtavavaha-srotaḥ,artava-srotas,False
ITA-2.5.19,Urinary tract,mūtravahasrotaḥ,mutra-srotas,False
ITA-2.5.20,Channel in which faeces is formed and excreted,purīṣavahasrotaḥ,malā-srotas,False
ITA-2.6.1,"Digestive, metabolic factors",agniḥ,agni,True
ITA-2.6.2,Metabolic factors of the body,kāyāgniḥ,dhatu-agni,False
ITA-2.6.3,Metabolic factors located in the digestive tract,jāṭharāgniḥ,jātharāgni,True
ITA-2.6.4,Digestion at gastrointestinal tract level,avasthāpākaḥ,pācana-agni,False
ITA-2.6.5,"Transformation at the level of absorption, assimilation",niṣṭhāpākaḥ,samāna-agni,False
ITA-2.6.6,Metabolic factors located in structural components,"dhātvagniḥ [rasāgni, raktāgni, māṃsāgni, medo-agni, asthyagni, majjādhātvagniḥ, śukradhātvagniḥ]",dhatu-agni,False
ITA-2.6.7,Transforming factors acting at the level of the basic elements,bhūtāgniḥ,bhūta-agni,False
ITA-2.6.8,"Normal state of digestive, metabolic factors",samāgniḥ,sāttvika-agni,False
ITA-2.6.9,"Intense state of digestive, metabolic factors",tīkṣṇāgniḥ,rakta-agni,False
ITA-2.6.10,"Irregular state of digestive, metabolic factors",viṣamāgniḥ,vata-agni,False
ITA-2.6.11,"Depressed or weak state of digestive, metabolic factors",mandāgniḥ,kapha-agni,False
ITA-2.6.12,Metabolic factors located in primary circulating nutrient fluid,rasadhātvagniḥ,rasa-agni,False
ITA-2.6.13,Metabolic factors located in blood,raktadhātvagniḥ,rakta-agni,False
ITA-2.6.14,Metabolic factors located in muscle,māṃsadhātvagniḥ,māṃsa-agni,False
ITA-2.6.15,Metabolic factors located in fat,medodhātvagniḥ,medha-agni,False
ITA-2.6.16,Metabolic factors located in bone,asthidhātvagniḥ,asthi-agni,False
ITA-2.6.17,Metabolic factors located in bone marrow,majjādhātvagniḥ,majjā-agni,False
ITA-2.6.18,Metabolic factors located in semen,śukradhātvagniḥ,shukra-agni,False
ITA-2.6.19,Theory of sequential transformation,kṣīradadhinyāyaḥ,dhatu-pariṇāma,False
ITA-2.6.20,Theory of serial distribution,kedārīkulyānyāyaḥ,dhatu-saṃcāra,False
ITA-2.6.21,Theory of selective uptake,khalekapotanyāyaḥ,dhatu-prasāda,False
ITA-2.6.22,Chyle,āhārarasaḥ,rasa,True
ITA-2.6.23,Sweet predominant stage of digestion,madhuraavasthāpākaḥ,madhura prakriya,False
ITA-2.6.24,Sour predominant stage of digestion,amla avasthāpākaḥ,lavana prakriya,False
ITA-2.6.25,Pungent predominant stage of digestion,kaṭuavasthāpākaḥ,kati prakriya,False
ITA-2.6.26,"Digestion, metabolism, biotransformation",pākaḥ,dhatu parinama,False
ITA-2.6.27,Digestive power,jaraṇaśaktiḥ,agni,False
ITA-2.6.28,"Ingestive power, food intake capacity",abhyavaharaṇa-śaktiḥ,anna bala,False
ITA-2.6.29,Three divisions of stomach capacity,trividha-kukṣiḥ,grahaṇī traya,False
ITA-2.6.30,Digestion,pācanam,paka,False
ITA-2.6.31,Nutrient part of food,prasādaḥ,anna rasa,False
ITA-2.6.32,Initial phase of digestion,avasthāpākaḥ,prathama paka,False
ITA-2.6.33,Final phase of digestion,niṣṭhāpākaḥ,uttara paka,False
ITA-2.6.34,Internal-external division,antarbahirvibhāgaḥ,antar-bahya vibhaga,False
ITA-2.6.35,Superior-inferior division,uttarādhara-vibhāgaḥ,uttara-adhara vibhaga,False
ITA-2.6.36,Anterior-posterior division,pūrvapaścima-vibhāgaḥ,purva-uttara vibhaga,False
ITA-2.6.37,Bowel habit,koṣṭhaḥ,mala vyavastha,False
ITA-2.6.38,Normal bowel habit,madhyama-koṣṭhaḥ,sama mala,False
ITA-2.6.39,Soft bowel habit,mṛdukoṣṭhaḥ,mridu mala,False
ITA-2.7.1,Urges,vegaḥ,kriya,False
ITA-2.7.2,Suppressible urges,dhāraṇīya-vegaḥ,nindya kriya,False
ITA-2.8.1,An individual’s inherent nature,prakṛtiḥ,prakruti,False
ITA-2.8.2,Body constitution with a predominance of dosha,doṣaprakṛti,dosha prakruti,False
ITA-2.8.3,Body constitution with a predominance of vata,vātaprakṛtiḥ,vata prakruti,False
ITA-2.8.4,Body constitution with a predominance of pitta,pittaprakṛtiḥ,pitta prakruti,False
ITA-2.8.5,Body constitution with a predominance of kapha,kaphaprakṛtiḥ,kapha prakruti,False
ITA-2.8.6,Body constitution with a predominance of vata and pitta,vātapittaprakṛtiḥ,vata-pitta prakruti,False
ITA-2.8.7,Body constitution with a predominance of pitta and kapha,pittakaphaprakṛtiḥ,pitta-kapha prakruti,False
ITA-2.8.8,Body constitution with a predominance of kapha and vāta,kaphavātaprakṛtiḥ,kapha-vata prakruti,False
ITA-2.8.9,Body constitution in terms of the three dosha,ṭridoṣajaprakṛtiḥ,tridosha prakruti,False
ITA-2.8.10,Specific mental and physical personality type,"kāyaḥ, mānasaprakṛti",vyakti prakruti,False
ITA-2.8.11,"Person with tranquil, harmonious temperament",sattvakāyaḥ,sama vyakti,False
ITA-2.8.12,"Person with pure, truthful temperament",brahmakāyaḥ,suddha satya vyakti,False
ITA-2.8.13,"Person with prosperous, leading temperament",māhendrakāyaḥ,vibhava pradhan vyakti,False
ITA-2.8.14,"Person with brave, patient temperament",vāruṇakāyaḥ,balavanta kshama vyakti,False
ITA-2.8.15,"Person with wealthy, luxurious temperament",kauberakāyaḥ,vibhava yoni vyakti,False
ITA-2.8.16,"Person with artistic, celebrating temperament",gandharvakāyaḥ,kala kavi vyakti,False
ITA-2.8.17,"Person with judicious, prompt temperament",yāmyakāyaḥ,dharma prajna vyakti,False
ITA-2.8.18,"Person with scholarly, religious temperament",ṛṣikāyaḥ,vidya dharma vyakti,False
ITA-2.8.19,"Person with agitated, reactive temperament",rājasikakāyaḥ,krodhavirodha vyakti,False
ITA-2.8.20,"Person with brave, cruel temperament",āsurakāyaḥ,balavanta krodhavirodha vyakti,False
ITA-2.8.21,Person with simultaneously brave and timid temperament,sarpakāyaḥ,balavanta bhaya vyakti,False
ITA-2.8.22,"Person with intolerant, unsteady temperament",śākunikāyaḥ,akshanti krodha vyakti,False
ITA-2.8.23,"Person with intolerant, angry temperament",rākṣasakāyaḥ,akshanti krodha vyakti,False
ITA-2.8.24,"Person with overeating, unclean, hypersexual temperament",paiśācakāyaḥ,anna akriya mithya vyakti,False
ITA-2.8.25,"Person with sorrowful, jealous temperament",pretakāyaḥ,shoka krodha vyakti,False
ITA-2.8.26,Person with inertial temperament,tāmasakāyaḥ,sthula vyakti,False
ITA-2.8.27,"Person with cowardly, unintelligent temperament",pāśavakāyaḥ,bhaya mridu vyakti,False
ITA-2.8.28,"Person with timid, unintelligent temperament",matsyakāyaḥ,bhaya mridu vyakti,False
ITA-2.8.1.1,Predominance of a particular fundamental structural component in a person,sāraḥ,dosha pradhanata,False
ITA-2.8.1.2,Person with predominance or essence of primary circulating nutrient fluid,"tvak-sāraḥ, rasa sāraḥ",rasa pradhan vyakti,False
ITA-2.8.1.3,Person with predominance or essence of blood,rakta-sāraḥ,rakta pradhan vyakti,False
ITA-2.8.1.4,Person with predominance or essence of muscle,māṃsa-sāraḥ,māśsūrā,False
ITA-2.8.1.5,Person with predominance or essence of fat,medosāraḥ,medośrā,False
ITA-2.8.1.6,Person with predominance or essence of bone,asthi-sāraḥ,asthiśrā,False
ITA-2.8.1.7,Person with predominance or essence of bone marrow,majjasāraḥ,majjāśrā,False
ITA-2.8.1.8,Person with predominance or essence of semen,śukra-sāraḥ,shukraśrā,False
ITA-2.8.1.9,Person with predominance or essence of strong willpower,sattva-sāraḥ,buddhiśrā,False
ITA-2.8.1.10,Person with predominance or essence of all seven fundamental structural components,"sarva-sāraḥ, oja-sāraḥ",saptadhatuśrā,False
ITA-2.9.1,Age,vayaḥ/kālaḥ,jara,False
ITA-2.9.2,Senility,vārdhakyam,prajāra,False
ITA-2.9.3,Death,maraṇam,mrti,False
ITA-2.9.1.1,Women during optimum period for conception,ṛtumatiḥ,kālānta,False
ITA-2.9.1.2,"Pregnant state, visible signs of pregnancy",garbhavastha/ vyakta-garbhaḥ,garbhopasthititva,False
ITA-2.9.1.3,First phase of pregnancy,upasthitagarbhaḥ,garbhopasthiti prathamakālā,False
ITA-2.9.1.4,Early signs of conception,sadyogarbhaḥ,garbhadānā prathmālakśōanā,False
ITA-2.9.1.5,Foetal growth and development,garbhavṛddhiḥ,garbhaśōhanā,False
ITA-2.9.1.6,First month of pregnancy,prathamamāsa-garbhaḥ,garbhopasthititva prathamakālā,False
ITA-2.9.1.7,Second month of pregnancy,dvitīyamāsa-garbhaḥ,garbhopasthititva dvitīśkālā,False
ITA-2.9.1.8,Third month of pregnancy,tṛtīyamāsa-garbhaḥ,garbhopasthititva tritīśkālā,False
ITA-2.9.1.9,Fourth month of pregnancy,caturthamāsa-garbhaḥ,garbhopasthititva caturthakālā,False
ITA-2.9.1.10,Fifth month of pregnancy,pañcamamāsa-garbhaḥ,garbhopasthititva paśchatīśkālā,False
ITA-2.9.1.11,Sixth month of pregnancy,ṣaṣṭamamāsa-garbhaḥ,garbhopasthititva śhaśhtakālā,False
ITA-2.9.1.12,Seventh month of pregnancy,saptamamāsa-garbhaḥ,garbhopasthititva saptamakālā,False
ITA-2.9.1.13,Eighth month of pregnancy,aṣṭamamāsa-garbha:,garbhopasthititva aśhtamakālā,False
ITA-2.9.1.14,Onset signs of approaching labour,prajāyanī/ prajananakālaḥ,putraśodha pralambhanā,False
ITA-2.9.1.15,Woman about to give birth,upasthitaprasavaḥ,putraśodhaāgata,False
ITA-2.9.1.16,Woman nearing the delivery period,āsannaprasavaḥ,putraśodhaāgatā,False
ITA-2.9.1.17,Mother in puerperium,sūtikā,pūruśōkālā,False
ITA-3.1.1,Knowledge pertaining to the body,śārīraḥ,sharīravidyā,False
ITA-3.1.2,Body,"śarīraḥ, dehaḥ, kāyaḥ, tanuḥ, gātram, vapuḥ",sharīira,False
ITA-3.1.3,Factors responsible for body growth,śarīra-vṛddhikara-bhāvaḥ,sharīiraśodhanakāraśana,False
ITA-3.1.4,Healthy body and mind,śarīra-sampat,sharīiraśuddhi,False
ITA-3.1.5,Body measurements,pramāṇam,sharīiraśōśaya,False
ITA-3.1.6,Body part,aṅgaḥ,sharīiranga,False
ITA-3.1.7,Whole body,sarvāṅgaḥ,sharīiraśōna,False
ITA-3.1.8,The six anatomical areas of the body,ṣaḍaṅgam,sharīiraśōśaya,False
ITA-3.1.9,A body part or organ,"avayavaḥ, śarīrāvayavaḥ",sharīiraśōnaśōna,False
ITA-3.1.10,A subsidiary body part,upāṅgaḥ,anuśōna,False
ITA-3.1.11,Orifice,"chidram, dvāram, vivaram, suṣiram, kuharam",mukhaśōna,False
ITA-3.1.12,Cavity,kūṭaḥ,grīhaśōna,False
ITA-3.1.13,Covering,chadanam,śōśaya,False
ITA-3.1.14,Muscular or bony prominence,piṇḍikā,māśsūrāśōna,False
ITA-3.1.15,Connecting structures,nibandhinī,sandhīi,False
ITA-3.1.16,Body region,"deśaḥ, aṅga-pradeśaḥ",sharīiraśōnaśōna,False
ITA-3.1.17,Five prominences in the developing fetus,gātrapañcakam,panchamāśsūrā,False
ITA-3.1.18,Body half,śarīrārdham,ardhaśōna,False
ITA-3.1.19,Lower half of the body,adhaḥkāyaḥ,adharśōna,False
ITA-3.1.20,Upper half of the body,ūrdhvakāyaḥ,uttarśōna,False
ITA-3.1.21,"Body half in the sagittal plane, limb",pakṣaḥ,sagittalardhaśōna,False
ITA-3.1.22,Head and neck,ūrdhvajatru,sefalśōna,False
ITA-3.1.23,Upper and lower limbs,śākhā,upasthaśōna,False
ITA-3.2.1,Head,ūrdhvāṅgam,,False
ITA-3.2.2,Head,"śiraḥ, mūrdhā, uttamāṅgam, mastakam",,False
ITA-3.2.3,Skull,kapālaḥ,,False
ITA-3.2.4,Temple,śaṅkhaḥ,,False
ITA-3.2.5,Forehead,"lalāṭam, alikam",,False
ITA-3.2.6,Temple,śaṅkhapradeśaḥ,,False
ITA-3.2.1.1,Eye,"cakṣuḥ, akṣi, netram",,False
ITA-3.2.1.2,Eyeball,"dṛṣṭi-golakaḥ, nayanabudbudaḥ, akṣi-golakam, akṣigolakatvak",,False
ITA-3.2.1.3,Orbit,"akṣikūṭaḥ, koṭaraḥ",,False
ITA-3.2.1.4,Eyelid,"Vartma, netrakośaḥ, akṣikoṣaḥ,netra-chādanam,akṣipuṭam,netrapuṭam,akṣivartma, akṣivartmakoṣaḥ",,False
ITA-3.2.1.5,Anatomical junctions of the eye,netrasandhiḥ,,False
ITA-3.2.1.6,Canthus,antaḥ,,False
ITA-3.2.1.7,Outer canthus,"apāṅgaḥ, apāṅgasandhiḥ",,False
ITA-3.2.1.8,Part of the outer canthus,apāṅgadeśaḥ,,False
ITA-3.2.1.9,Inner canthus,"Kanīnikā, kanīnasandhiḥ, akṣikanīnikā",,False
ITA-3.2.1.10,Junction of cilia with lid margin,pakṣmavartma-sandhiḥ,,False
ITA-3.2.1.11,Junction of palpebral and bulbar conjunctiva,vartma-śukla-sandhiḥ,,False
ITA-3.2.1.12,Sclerocorneal junction,śukla-kṛṣṇa-sandhiḥ,,False
ITA-3.2.1.13,Pupillary margin,kṛṣṇa-dṛṣṭi-sandhiḥ,,False
ITA-3.2.1.14,Palpebral junction,vartmasandhiḥ,,False
ITA-3.2.1.15,Aqueous humour,tejojalam,,False
ITA-3.2.1.16,Nasolacrimal duct,netranāḍī,,False
ITA-3.2.1.17,Lacrimal fluid (tears),aśru,,False
ITA-3.2.1.18,Lacrimal apparatus,aśrumārgaḥ,,False
ITA-3.2.1.19,Lacrimal canaliculi,aśruvāhinī,,False
ITA-3.2.1.20,Lacrimal duct,Jalavāhinīsirā,,False
ITA-3.2.1.21,Nerves involved in eyelid opening,Unmeṣiṇīsirā,,False
ITA-3.2.1.22,Eyebrows,bhrūḥ,,False
ITA-3.2.1.23,Eyelashes,"pakṣma, pratibālāḥ, akṣipakṣma",,False
ITA-3.2.1.24,Free ends of eyelashes,pakṣmāgram,,False
ITA-3.2.1.25,Roots of eyelashes,pakṣmāśayaḥ,,False
ITA-3.2.1.26,Generic areas of eye and adnexa,maṇḍalam,,False
ITA-3.2.1.27,Eyelashes,pakṣmamaṇḍalam,,False
ITA-3.2.1.28,Eyelid,vartmamaṇḍalam,,False
ITA-3.2.1.29,Sclera,"śuklamaṇḍalam, śvetamaṇḍalam",,False
ITA-3.2.1.30,Cornea and iris,kṛṣṇa-maṇḍalam,,False
ITA-3.2.1.31,Pupil,"dṛṣṭi-maṇḍalam, dṛṣṭiḥ",,False
ITA-3.2.1.32,Iris,"kṛṣṇa-tārakā, tārakā",,False
ITA-3.2.1.33,Layers of the eye,"paṭalam, netratvak",,False
ITA-3.2.1.34,Layers of the eyelids,vartmapaṭalam,,False
ITA-3.2.1.35,Cornea,tejojalāśritabāhya-paṭalam,,False
ITA-3.2.1.36,Iris and uveal tract,piśitāśritaṃpaṭalam,,False
ITA-3.2.1.37,Cortical part of lens and vitreous humour,medasāśritaṃpaṭalam,,False
ITA-3.2.1.38,Nuclear part of lens,asthyāśritaṃpaṭalam,,False
ITA-3.2.2.1,Nose,"nāsikā, ghrāṇaḥ, nāsā",,False
ITA-3.2.2.2,Tip of the nose,"nāsāgram, agranāsikā",,False
ITA-3.2.2.3,Cavity of the nose,nāsāpuṭam,,False
ITA-3.2.2.4,Bridge of the nose,"nāsāvaṃśaḥ, nāsāsthidaṇḍaḥ",,False
ITA-3.2.2.5,Upper part of nasal cavity,ghrāṇamūlam,,False
ITA-3.2.2.6,External aperture of the nose,nāsānāḍī,,False
ITA-3.2.2.7,Nasal passage,ghrāṇamārgaḥ,nāsikāmaya,False
ITA-3.2.2.8,Nostril,nāsāsrotaḥ,nāsikā,False
ITA-3.2.2.9,Ala of nose,nāsāpuṭa-bahirbhāgaḥ,nāsikāla,False
ITA-3.2.2.10,Inner canthus,nāsākṣi-sandhiḥ,pakṣamukha,False
ITA-3.2.2.11,Nostril,"nāsārandhram, nāsāvivaram",nāsikā,False
ITA-3.2.2.12,"Nostril, anterior nares",nāsikāpuṭam,nāsikā,True
ITA-3.2.3.1,Ear,"karṇaḥ, śrotram, śravaṇam",karna,True
ITA-3.2.3.2,Ear cavity,śravaṇasrotas,karnakosṭha,False
ITA-3.2.3.3,Conduits carrying sound,"śabdānuvahā, śabdābhivahā, śabdapathaḥ, śabdavahasrotas",śabda-gacchana,False
ITA-3.2.3.4,Parotid region,karṇamūlam,parotidā,False
ITA-3.2.3.5,External auditory canal,karṇanāḍī,śroṇīmukha,False
ITA-3.2.3.6,"Base of the ear, pinna",karṇapīṭham,karnaśikhā,False
ITA-3.2.3.7,Lobe of the ear,"karṇapālī, karṇalatikā",karnakāṇḍa,False
ITA-3.2.3.8,"External ear, tragus",karṇaputrakaḥ,karnāntarā,False
ITA-3.2.3.9,Mastoid region,karṇapṛṣṭham,mastoida,False
ITA-3.2.3.10,External ear,karṇaśaṣkulikā,karna,True
ITA-3.2.3.11,Concha of the ear,karṇāvaṭuḥ,karnakarṇa,False
ITA-3.2.3.12,External auditory meatus,karṇa-srotaḥ,śroṇīmukha,False
ITA-3.2.3.13,Cochlea,śaṣkulī,kośṭhaka,False
ITA-3.2.4.1,"Mouth, face","mukham, vaktram, vadanam, āsyam",mukha,True
ITA-3.2.4.2,Oral cavity,"vadanāntaram, mukhakuharam",mukhakosṭha,False
ITA-3.2.4.3,"Face, mouth",ānanam,mukha,False
ITA-3.2.4.4,Cheek,"kapolaḥ, gaṇḍaḥ, gallaḥ",bucca,False
ITA-3.2.4.5,Chin,cibukam,kantha,False
ITA-3.2.4.6,Lip,"oṣṭhaḥ, daśanacchadau",oda,False
ITA-3.2.4.7,Lower lip,"adharaḥ, adharauṣṭhaḥ",adho-oda,False
ITA-3.2.4.8,Upper lip,uttarauṣṭhaḥ,uttara-oda,False
ITA-3.2.4.9,Corners of mouth,"sṛkkaṇī, oṣṭhaprāntaḥ",mukhakona,False
ITA-3.2.4.10,"Jaw, mandible",hanuḥ,kāṇḍha,False
ITA-3.2.4.11,Teeth,"dantaḥ, daśanaḥ",danta,True
ITA-3.2.4.12,Bony sockets of teeth,dantolūkhalāni,dantakosṭha,False
ITA-3.2.4.13,Enamel,"danta-tvak, dantavalkam",dantakīla,False
ITA-3.2.4.14,"Gum, alveolar arch","dantabandhanam, dvijabandhanam, dantamāṃsam, dantamūlam, dantapiṇḍikā, dantādhāraḥ, dantaveṣṭakaḥ",dantakanta,False
ITA-3.2.4.15,Apex of tooth,dantāgram,dantāgri,False
ITA-3.2.4.16,Wisdom tooth,paścimahānavyadantaḥ,dantāgri,False
ITA-3.2.4.17,Teeth in the upper jaw,"uttaradantaḥ, ūrdhvadantapaṅktiḥ",uttaradanta,True
ITA-3.2.4.18,Tongue,"jihvā, rasanā, gojihvikā, gojihvā",jihvā,True
ITA-3.2.4.19,Tip of the tongue,jihvāgram,jihvāgri,False
ITA-3.2.4.20,Surface of the tongue,jihvātalam,jihvātala,True
ITA-3.2.4.21,Root of the tongue,"jihvā-mūlam, jihvāprabandhaḥ, jihvābandhanam, rasanabandhanam",jihvāmūla,True
ITA-3.2.4.22,Frenulum of the tongue,jihvā-sevanī,jihvābandha,False
ITA-3.2.4.23,Palate,tālu,palata,False
