ITA_ID,English_Term,Ground_Truth,Predicted,Match
ITA-1.11.1,Ten items for clinical investigation,"daśavidhaparīkṣyabhāvaḥ (kāraṇa, karaṇa, kāryayoni, kārya, kāryaphala, anubandha, deśaḥ, kālaḥ, pravṛttiḥ, upāyaḥ)",Vīrya,False
ITA-1.11.2,Principal agent,kāraṇam,Vīrya,False
ITA-1.11.3,"Tool, instrument",karaṇam,Tattva,False
ITA-1.11.4,Substratum of treatment,kāryayoniḥ,Tattva,False
ITA-1.11.5,Treatment protocol,kāryaḥ,Tattva,False
ITA-1.11.6,"Immediate outcome, primary endpoint",kāryaphalam,Tattva,False
ITA-1.11.7,"Consequence, longterm effect",anubandhaḥ,Tattva,False
ITA-1.11.8,Habitat,deśaḥ,Tattva,False
ITA-1.11.9,Time,kālaḥ,Tattva,False
ITA-1.11.10,Action,pravṛttiḥ,Tattva,False
ITA-1.11.11,"Ailment-countering stratagem, means of action",upāyaḥ,"Ailment-countering stratagem, means of action",False
ITA-1.11.12,Prompt and appropriate action,pratipattiḥ,Prompt and appropriate action,False
ITA-1.11.13,Components of medical practice,pādacatuṣṭayam,Components of medical practice,False
ITA-1.11.14,Physician,vaidyaḥ,Physician,False
ITA-1.11.15,Materials for treatment,"dravya, auṣadha",Materials for treatment,False
ITA-1.11.16,"Attendants, paramedics",upasthātā,"Attendants, paramedics",False
ITA-1.11.17,Patient,rogi,Patient,False
ITA-2.1.1,Dosha,doṣaḥ,Dosha,False
ITA-2.1.2,Three doshas or tridosha,"tridoṣaḥ, śārīrikadoṣa","Vata, dosha regulating movement and cognition",False
ITA-2.1.1.1,"Vata, dosha regulating movement and cognition",vātaḥ,"Vata, dosha that provides the attribute of life to an organism, life force",True
ITA-2.1.1.2,"Vata, dosha that provides the attribute of life to an organism, life force",prāṇaḥ,"Vata, dosha that has ascending, circulating, and descending functions",False
ITA-2.1.1.3,Ascending vata,udānaḥ,Ascending vata,False
ITA-2.1.1.4,Circulating vata,vyānaḥ,Circulating vata,False
ITA-2.1.1.5,Kindling vata,samānaḥ,Kindling vata,False
ITA-2.1.1.6,Descending vata,apānaḥ,Descending vata,False
ITA-2.1.1.7,Functions of vata,vāta-karma,Vata functions: 1. Vata functions: 2. Vata functions: 3. Vata functions: 4. Vata functions: 5. Vata functions: 6. Vata functions: 7. Vata functions: 8. Vata functions: 9. Vata functions: 10. Vata functions: 11. Vata functions: 12. Vata functions: 13. Vata functions: 14. Vata functions: 15. Vata functions:,False
ITA-2.1.1.8,Enthusiasm,utsāhaḥ,,False
ITA-2.1.1.9,Expiration,ucchvāsaḥ,,False
ITA-2.1.1.10,"Inspiration, inhalation",niḥśvāsaḥ,,False
ITA-2.1.1.11,"Motion, action, function",ceṣṭā,,False
ITA-2.1.1.12,Gait,gatiḥ,,False
ITA-2.1.1.13,Closure of eyelid,nimeṣaḥ,,False
ITA-2.1.1.14,Opening of eyelid,unmeṣaḥ,,False
ITA-2.1.2.1,"Pitta, dosha regulating body temperature and metabolic activities",pittam,,False
ITA-2.1.2.2,Digesting pitta,pācaka-pittam,,False
ITA-2.1.2.3,Colouring pitta,rañjaka-pittam,,False
ITA-2.1.2.4,Pitta for vision,ālocaka-pittam,,False
ITA-2.1.2.5,Pitta for complexion,bhrājakapittam,,False
ITA-2.1.2.6,Pitta for intellect,sādhakapittam,,False
ITA-2.1.2.7,Functions of pitta,pitta-karma,,False
ITA-2.1.2.8,Lustre,prabhā,Lustre - Svarnā (Sanskrit: स्वर्ण),False
ITA-2.1.2.9,Hunger,kṣudhā,Hunger - Kshut (Sanskrit: क्षुत्),False
ITA-2.1.2.10,Vision,darśanam,Vision - Dṛṣṭi (Sanskrit: दृष्टि),False
ITA-2.1.2.11,Metabolic transformation,paktiḥ,Metabolic transformation - Pāka (Sanskrit: पाक),False
ITA-2.1.2.12,Valour,śauryam,Valour - Dhṛti (Sanskrit: धृति),False
ITA-2.1.2.13,Thirst,"tṛṣṇā, pipāsā",Thirst - Pipāsā (Sanskrit: पिपासा),True
ITA-2.1.3.1,"Kapha, doṣha responsible for cohesiveness","śleṣmā, kapha","Kapha, doṣha responsible for cohesiveness - Kledaka Kapha (Sanskrit: क्लेदक कफ)",True
ITA-2.1.3.2,Supporting kapha,avalambaka-kaphaḥ,Supporting kapha - Bṛhaka Kapha (Sanskrit: बृंहण कफ),False
ITA-2.1.3.3,Moistening kapha,kledaka-kaphaḥ,Moistening kapha - Snehaka Kapha (Sanskrit: स्नेहकफ),False
ITA-2.1.3.4,Taste-perceiving kapha,bodhaka-kaphaḥ,Taste-perceiving kapha - Avalambaka Kapha (Sanskrit: अवलम्बक कफ),False
ITA-2.1.3.5,Nourishing kapha,tarpaka-kaphaḥ,Nourishing kapha - Tarpaka Kapha (Sanskrit: तर्पण कफ),False
ITA-2.1.3.6,Lubricating kapha,śleṣaka-kaphaḥ,Lubricating kapha - Shleshaka Kapha (Sanskrit: श्लेष्मक कफ),False
ITA-2.1.3.7,Functions of kapha,kapha-karma,"Functions of kapha - Sāmānya, Snigdha, Sthira, Manda, Ślakṣṇa, Guru, Mṛdu, Picchila, Śīta, Sthira, Ślakṣṇa, Snigdha, Manda, Guru, Śīta, Manda, Snigdha, Manda, Śīta, Manda, Snigdha, Manda, Śīta, Manda, Snigdha, Manda, Śīta, Manda, Snigdha, Manda, Śīta, Manda, Snigdha, Manda",False
ITA-2.1.3.8,Patience,kṣamā,,False
ITA-2.1.3.9,Firmness,dārḍhyam,,False
ITA-2.2.1,Fundamental structural component,dhātuḥ,Asthi 2. Rakta 3. Dhatu 4. Jivana 5. Mamsa 6. Meda 7. Asthi 8. Sandhi 9. Asthi 10. Sira 11. Snayu 12. Sandhi 13. Vata 14. Majja 15. Kapha,False
ITA-2.2.2,A bodily structure which can be vitiated by aggravated doṣa,dūṣyam,,False
ITA-2.2.3,Holding,dhāraṇam,,False
ITA-2.2.4,"Primary circulating nutrient fluid, primary product of digestion","rasa-dhātuḥ, rasaḥ",,False
ITA-2.2.5,Blood,"rakta-dhātuḥ, raktam, śoṇitam",,False
ITA-2.2.6,Giving life,jīvanam,,False
ITA-2.2.7,Nourishment of blood,raktapuṣṭiḥ,,False
ITA-2.2.8,Muscle,"māṃsa-dhātuḥ, māṃsam, peśī",,False
ITA-2.2.9,Fat,medo-dhātuḥ,,False
ITA-2.2.10,Bone,asthi-dhātuḥ,,False
ITA-2.2.11,Diaphysis,kāṇḍam,,False
ITA-2.2.12,Short bones,aṇvasthi,,False
ITA-2.2.13,"Articulation, joint","parva, asthisandhayaḥ, asthiparva",,False
ITA-2.2.14,Skeleton,asthipañjaraḥ,,False
ITA-2.2.15,Medullary canal,asthivivaram,,False
ITA-2.2.16,Bone marrow,"majjā-dhātuḥ, asthisāram",मज्जा (majjā),False
ITA-2.2.17,Replenishment,pūraṇam,बृंहण (bṛṃhaṇa),False
ITA-2.2.18,Reproductive fluids; semen,śukradhātuḥ,शुक्र (śukra),False
ITA-2.2.19,Semen,retas,शुक्रादि (śukra-ādi),False
ITA-2.2.20,Seed,bījam,बीज (bīja),False
ITA-2.2.21,Male seed,puṃbījam,शुक्र (śukra),False
ITA-2.2.22,Female seed,strībījam,ओजस् (ojas),False
ITA-2.2.23,Virility,vṛṣatā,बल (bala),False
ITA-2.2.24,"Healthy sperm, ovum",kārmuka-bījam,अग्नि (agni),False
ITA-2.2.25,Ojas,ojas,धातु (dhatu),False
ITA-2.2.26,Equilibrium of fundamental structural components,dhātusāmyam,प्राण (prāṇa),False
ITA-2.2.27,"Immunity, strength, physical endurance","balam, vyādhikṣamatvam",अग्नि (agni),False
ITA-2.2.28,Innate strength,sahaja-balam,वात (vāta),False
ITA-2.2.29,Acquired strength,yuktikṛta-balam,कफ (kapha),False
ITA-2.2.30,Seasonal strength,kālaja-balam,पित्त (pitta),False
ITA-2.3.1,Supportive structural component,upadhātuḥ,स्तन्य 2. रजः 3. स्नायु 4. मेदः 5. मूत्र 6. पुरीष 7. स्वेद 8. मल 9. कफ 10. रस 11. श्लेष्मा 12. रक्त 13. अमाशय 14. श्लेष्मा 15. श्लेष्मा,False
ITA-2.3.2,Breast milk,stanyam,,False
ITA-2.3.3,Menstrual blood,"ārtavam, puṣpam, antaḥpuṣpam, śoṇitam, ārtavaśoṇitam, raja, rajasrāvaḥ",,False
ITA-2.3.4,Tendon,kaṇḍarā,,False
ITA-2.3.5,Intramuscular fat,vasā,,False
ITA-2.4.1,Excretory products,malaḥ,,False
ITA-2.4.2,Waste product,kiṭṭam,,False
ITA-2.4.3,Faeces,"purīṣam, śakṛt, viṭ",,False
ITA-2.4.4,Urine,mūtram,,False
ITA-2.4.5,Sweat,svedaḥ,,False
ITA-2.4.6,Metabolic waste,dhātumalaḥ,,False
ITA-2.4.7,Ear wax,karṇamalaḥ,,False
ITA-2.4.8,Rheum,akṣimalaḥ,,False
ITA-2.4.9,Mucus of the nose,nāsikāmalaḥ,,False
ITA-2.4.10,Mucus of the oral cavity,āsyamalaḥ,,False
ITA-2.4.11,Sebum,lomakūpamalaḥ,नासिकाः (nasika),False
ITA-2.4.12,Smegma,prajananamalaḥ,स्वेदः (sveda),False
ITA-2.4.13,Beard and moustache,śmaśru,केशः (kesha),False
ITA-2.5.1,"Channel, conduit",srotaḥ,चक्षुः (cakṣu),False
ITA-2.5.2,Apertures of the body,kāyacchidram,घ्राणम् (ghrāṇa),False
ITA-2.5.3,Air passages,anilāyanam,हृदयम् (hṛdaya),False
ITA-2.5.4,Internal channel,antarmukhasrotaḥ,यकृतम् (yakṛt),False
ITA-2.5.5,Anal or urethral passage,adhaḥsrotaḥ,प्लीहा (plīhā),False
ITA-2.5.6,Conduit for vital life,prāṇavahasrotaḥ,वृक्कम् (vṛkka),False
ITA-2.5.7,Respiratory tract,ucchvāsamārgaḥ,अमाशय (amāśaya),False
ITA-2.5.8,"Channel, pathway for fluid circulation","Udakavahasrotaḥ, ambuvahasrotaḥ, ambumārgaḥ",पक्काशय (pakvāśaya),False
ITA-2.5.9,Digestive tract,annavahasrotaḥ,उत्तरगुद (uttaraguda),False
ITA-2.5.10,Channel carrying nutrient fluids,rasavahasrotaḥ,अधोगुद (adhoguda),False
ITA-2.5.11,Channel carrying blood,Raktavahasrotaḥ,नाभि (nābhi),False
ITA-2.5.12,Blood vessels,asṛgvahā,वस्ति (vastī),False
ITA-2.5.13,Conduit nourishing muscle,māṃsavahasrotaḥ,मांसवह स्रोतस: मांस धातु का पोषण करने वाला स्रोत।,False
ITA-2.5.14,Channel carrying fat,medovahasrotaḥ,मेदोवह स्रोतस: मेद धातु का पोषण करने वाला स्रोत।,False
ITA-2.5.15,Channel carrying bone,asthivahasrotaḥ,अस्थिवह स्रोतस: अस्थि धातु का पोषण करने वाला स्रोत।,False
ITA-2.5.16,Channel carrying bone marrow,majjāvahasrotaḥ,स्वेदवह स्रोतस: स्वेद धातु का पोषण करने वाला स्रोत।,False
ITA-2.5.17,Channel carrying structural components of reproduction,śukravahasrotaḥ,मूत्रवह स्रोतस: मूत्र धातु का पोषण करने वाला स्रोत।,False
ITA-2.5.18,Female reproductive system,ārtavavaha-srotaḥ,पुरीषवह स्रोतस: पुरीष धातु का पोषण करने वाला स्रोत।,False
ITA-2.5.19,Urinary tract,mūtravahasrotaḥ,रसवह स्रोतस: रस धातु का पोषण करने वाला स्रोत।,False
ITA-2.5.20,Channel in which faeces is formed and excreted,purīṣavahasrotaḥ,पच्यमानाशय: आमाशय में स्थित पाचन क्रिया का मुख्य स्थान।,False
ITA-2.6.1,"Digestive, metabolic factors",agniḥ,"पक्वाशय: पचन क्रिया का अंतिम स्थान, मल निर्माण का स्थान।",False
ITA-2.6.2,Metabolic factors of the body,kāyāgniḥ,पचनाग्नि: पाचन क्रिया के लिए उत्तरदायी अग्नि।,False
ITA-2.6.3,Metabolic factors located in the digestive tract,jāṭharāgniḥ,पचक पित्त: पित्त का प्रकार जो पाचन में सहायता करता है।,False
ITA-2.6.4,Digestion at gastrointestinal tract level,avasthāpākaḥ,समान वायु: वात का प्रकार जो पाचन क्रिया को नियंत्रित करता है।,False
ITA-2.6.5,"Transformation at the level of absorption, assimilation",niṣṭhāpākaḥ,क्लेदक कफ: कफ का प्रकार जो पाचन में सहायता करता है।,False
ITA-2.6.6,Metabolic factors located in structural components,"dhātvagniḥ [rasāgni, raktāgni, māṃsāgni, medo-agni, asthyagni, majjādhātvagniḥ, śukradhātvagniḥ]",पाचक रस: पाचन में सहायता करने वाले द्रव पदार्थ।,False
ITA-2.6.7,Transforming factors acting at the level of the basic elements,bhūtāgniḥ,जठराग्नि: पाचन क्रिया का मुख्य अग्नि।,False
ITA-2.6.8,"Normal state of digestive, metabolic factors",samāgniḥ,Samagni → समान अग्नि,False
ITA-2.6.9,"Intense state of digestive, metabolic factors",tīkṣṇāgniḥ,Teekshnaagni → तीक्ण अग्नि,False
ITA-2.6.10,"Irregular state of digestive, metabolic factors",viṣamāgniḥ,Mandagni → मन्द अग्नि,False
ITA-2.6.11,"Depressed or weak state of digestive, metabolic factors",mandāgniḥ,Vishamagni → विषम अग्नि,False
ITA-2.6.12,Metabolic factors located in primary circulating nutrient fluid,rasadhātvagniḥ,Samagni → समान अग्नि,False
ITA-2.6.13,Metabolic factors located in blood,raktadhātvagniḥ,Mandagni → मन्द अग्नि,False
ITA-2.6.14,Metabolic factors located in muscle,māṃsadhātvagniḥ,Vishamagni → विषम अग्नि,False
ITA-2.6.15,Metabolic factors located in fat,medodhātvagniḥ,Teekshnaagni → तीक्ण अग्नि,False
ITA-2.6.16,Metabolic factors located in bone,asthidhātvagniḥ,Samagni → समान अग्नि,False
ITA-2.6.17,Metabolic factors located in bone marrow,majjādhātvagniḥ,Mandagni → मन्द अग्नि,False
ITA-2.6.18,Metabolic factors located in semen,śukradhātvagniḥ,Vishamagni → विषम अग्नि,False
ITA-2.6.19,Theory of sequential transformation,kṣīradadhinyāyaḥ,Samagni → समान अग्नि,False
ITA-2.6.20,Theory of serial distribution,kedārīkulyānyāyaḥ,Teekshnaagni → तीक्ण अग्नि,False
ITA-2.6.21,Theory of selective uptake,khalekapotanyāyaḥ,Mandagni → मन्द अग्नि,False
ITA-2.6.22,Chyle,āhārarasaḥ,Vishamagni → विषम अग्नि,False
ITA-2.6.23,Sweet predominant stage of digestion,madhuraavasthāpākaḥ,Madhura avastha paka,False
ITA-2.6.24,Sour predominant stage of digestion,amla avasthāpākaḥ,Amla avastha paka,False
ITA-2.6.25,Pungent predominant stage of digestion,kaṭuavasthāpākaḥ,Katu avastha paka,False
ITA-2.6.26,"Digestion, metabolism, biotransformation",pākaḥ,Pachaka agni,False
ITA-2.6.27,Digestive power,jaraṇaśaktiḥ,Ahara shakti,False
ITA-2.6.28,"Ingestive power, food intake capacity",abhyavaharaṇa-śaktiḥ,Annavaha srotas,False
ITA-2.6.29,Three divisions of stomach capacity,trividha-kukṣiḥ,Trividha koshtha,False
ITA-2.6.30,Digestion,pācanam,Jatharagni,False
ITA-2.6.31,Nutrient part of food,prasādaḥ,Rasa dhatu,False
ITA-2.6.32,Initial phase of digestion,avasthāpākaḥ,Koshtha,False
ITA-2.6.33,Final phase of digestion,niṣṭhāpākaḥ,"Urdhva, adha, uttara, purva, uttara, madhyama",False
ITA-2.6.34,Internal-external division,antarbahirvibhāgaḥ,"Urdhva, adha, madhya, adha, uttara",False
ITA-2.6.35,Superior-inferior division,uttarādhara-vibhāgaḥ,"Urdhva, adha, madhya, madhya, adha",True
ITA-2.6.36,Anterior-posterior division,pūrvapaścima-vibhāgaḥ,"Vata, Pitta, Kapha",False
ITA-2.6.37,Bowel habit,koṣṭhaḥ,"Purisha, Mutra, Sweda",False
ITA-2.6.38,Normal bowel habit,madhyama-koṣṭhaḥ,स्वस्थानगतः पुरीषं वा नित्यं प्रवर्तते - मलः स्वस्थानगतः पुरीषं वा नित्यं प्रवर्तते,False
ITA-2.6.39,Soft bowel habit,mṛdukoṣṭhaḥ,मलानां विसर्जनं नित्यं करोति - पुरीषः मलानां विसर्जनं नित्यं करोति,False
ITA-2.7.1,Urges,vegaḥ,मलः प्रवर्तते नित्यं - पुरीषः नित्यं प्रवर्तते,False
ITA-2.7.2,Suppressible urges,dhāraṇīya-vegaḥ,मलः प्रवर्तते नित्यं - पुरीषः नित्यं प्रवर्तते,False
ITA-2.8.1,An individual’s inherent nature,prakṛtiḥ,पुरीषं प्रवर्तते नित्यं - पुरीषं नित्यं प्रवर्तते,False
ITA-2.8.2,Body constitution with a predominance of dosha,doṣaprakṛti,वातः प्रवर्तते नित्यं - वातः नित्यं प्रवर्तते,False
ITA-2.8.3,Body constitution with a predominance of vata,vātaprakṛtiḥ,पित्तं प्रवर्तते नित्यं - पित्तं नित्यं प्रवर्तते,False
ITA-2.8.4,Body constitution with a predominance of pitta,pittaprakṛtiḥ,कफः प्रवर्तते नित्यं - कफः नित्यं प्रवर्तते,False
ITA-2.8.5,Body constitution with a predominance of kapha,kaphaprakṛtiḥ,पुरीषं प्रवर्तते नित्यं - पुरीषं नित्यं प्रवर्तते,False
ITA-2.8.6,Body constitution with a predominance of vata and pitta,vātapittaprakṛtiḥ,पुरीषः प्रवर्तते नित्यं - पुरीषः नित्यं प्रवर्तते,False
ITA-2.8.7,Body constitution with a predominance of pitta and kapha,pittakaphaprakṛtiḥ,मलाः प्रवर्तते नित्यं - मलाः नित्यं प्रवर्तते,False
ITA-2.8.8,Body constitution with a predominance of kapha and vāta,kaphavātaprakṛtiḥ,वातः प्रवर्तते नित्यं - वातः नित्यं प्रवर्तते,False
ITA-2.8.9,Body constitution in terms of the three dosha,ṭridoṣajaprakṛtiḥ,पित्तं प्रवर्तते नित्यं - पित्तं नित्यं प्रवर्तते,False
ITA-2.8.10,Specific mental and physical personality type,"kāyaḥ, mānasaprakṛti",कफ�,False
ITA-2.8.11,"Person with tranquil, harmonious temperament",sattvakāyaḥ,,False
ITA-2.8.12,"Person with pure, truthful temperament",brahmakāyaḥ,"N. sanskrit_iast - pure, truthful temperament",False
