ITA_ID,English_Term,Sanskrit_IAST
ITA-2.6.16,Metabolic factors located in bone,asthidhātvagniḥ
ITA-2.6.17,Metabolic factors located in bone marrow,majjādhātvagniḥ
ITA-2.6.18,Metabolic factors located in semen,śukradhātvagniḥ
ITA-2.6.19,Theory of sequential transformation,kṣīradadhinyāyaḥ
ITA-2.6.20,Theory of serial distribution,kedārīkulyānyāyaḥ
ITA-2.6.21,Theory of selective uptake,khalekapotanyāyaḥ
ITA-2.6.22,Chyle,āhārarasaḥ
ITA-2.6.23,Sweet predominant stage of digestion,madhuraavasthāpākaḥ
ITA-2.6.24,Sour predominant stage of digestion,amla avasthāpākaḥ
ITA-2.6.25,Pungent predominant stage of digestion,kaṭuavasthāpākaḥ
ITA-2.6.26,"Digestion, metabolism, biotransformation",pākaḥ
ITA-2.6.27,Digestive power,jaraṇaśaktiḥ
ITA-2.6.28,"Ingestive power, food intake capacity",abhyavaharaṇa-śaktiḥ
ITA-2.6.29,Three divisions of stomach capacity,trividha-kukṣiḥ
ITA-2.6.30,Digestion,pācanam
ITA-2.6.31,Nutrient part of food,prasādaḥ
ITA-2.6.32,Initial phase of digestion,avasthāpākaḥ
ITA-2.6.33,Final phase of digestion,niṣṭhāpākaḥ
ITA-2.6.34,Internal-external division,antarbahirvibhāgaḥ
ITA-2.6.35,Superior-inferior division,uttarādhara-vibhāgaḥ
ITA-2.6.36,Anterior-posterior division,pūrvapaścima-vibhāgaḥ
ITA-2.6.37,Bowel habit,koṣṭhaḥ
ITA-2.6.38,Normal bowel habit,madhyama-koṣṭhaḥ
ITA-2.6.39,Soft bowel habit,mṛdukoṣṭhaḥ
ITA-2.7.1,Urges,vegaḥ
ITA-2.7.2,Suppressible urges,dhāraṇīya-vegaḥ
ITA-2.8.1,An individual’s inherent nature,prakṛtiḥ
ITA-2.8.2,Body constitution with a predominance of dosha,doṣaprakṛti
ITA-2.8.3,Body constitution with a predominance of vata,vātaprakṛtiḥ
ITA-2.8.4,Body constitution with a predominance of pitta,pittaprakṛtiḥ
ITA-2.8.5,Body constitution with a predominance of kapha,kaphaprakṛtiḥ
ITA-2.8.6,Body constitution with a predominance of vata and pitta,vātapittaprakṛtiḥ
ITA-2.8.7,Body constitution with a predominance of pitta and kapha,pittakaphaprakṛtiḥ
ITA-2.8.8,Body constitution with a predominance of kapha and vāta,kaphavātaprakṛtiḥ
ITA-2.8.9,Body constitution in terms of the three dosha,ṭridoṣajaprakṛtiḥ
ITA-2.8.10,Specific mental and physical personality type,"kāyaḥ, mānasaprakṛti"
ITA-2.8.11,"Person with tranquil, harmonious temperament",sattvakāyaḥ
ITA-2.8.12,"Person with pure, truthful temperament",brahmakāyaḥ
ITA-2.8.13,"Person with prosperous, leading temperament",māhendrakāyaḥ
ITA-2.8.14,"Person with brave, patient temperament",vāruṇakāyaḥ
ITA-2.8.15,"Person with wealthy, luxurious temperament",kauberakāyaḥ
ITA-2.8.16,"Person with artistic, celebrating temperament",gandharvakāyaḥ
ITA-2.8.17,"Person with judicious, prompt temperament",yāmyakāyaḥ
ITA-2.8.18,"Person with scholarly, religious temperament",ṛṣikāyaḥ
ITA-2.8.19,"Person with agitated, reactive temperament",rājasikakāyaḥ
ITA-2.8.20,"Person with brave, cruel temperament",āsurakāyaḥ
ITA-2.8.21,Person with simultaneously brave and timid temperament,sarpakāyaḥ
ITA-2.8.22,"Person with intolerant, unsteady temperament",śākunikāyaḥ
ITA-2.8.23,"Person with intolerant, angry temperament",rākṣasakāyaḥ
ITA-2.8.24,"Person with overeating, unclean, hypersexual temperament",paiśācakāyaḥ
ITA-2.8.25,"Person with sorrowful, jealous temperament",pretakāyaḥ
ITA-2.8.26,Person with inertial temperament,tāmasakāyaḥ
ITA-2.8.27,"Person with cowardly, unintelligent temperament",pāśavakāyaḥ
ITA-2.8.28,"Person with timid, unintelligent temperament",matsyakāyaḥ
ITA-2.8.1.1,Predominance of a particular fundamental structural component in a person,sāraḥ
ITA-2.8.1.2,Person with predominance or essence of primary circulating nutrient fluid,"tvak-sāraḥ, rasa sāraḥ"
ITA-2.8.1.3,Person with predominance or essence of blood,rakta-sāraḥ
ITA-2.8.1.4,Person with predominance or essence of muscle,māṃsa-sāraḥ
ITA-2.8.1.5,Person with predominance or essence of fat,medosāraḥ
ITA-2.8.1.6,Person with predominance or essence of bone,asthi-sāraḥ
ITA-2.8.1.7,Person with predominance or essence of bone marrow,majjasāraḥ
ITA-2.8.1.8,Person with predominance or essence of semen,śukra-sāraḥ
ITA-2.8.1.9,Person with predominance or essence of strong willpower,sattva-sāraḥ
ITA-2.8.1.10,Person with predominance or essence of all seven fundamental structural components,"sarva-sāraḥ, oja-sāraḥ"
ITA-2.9.1,Age,vayaḥ/kālaḥ
ITA-2.9.2,Senility,vārdhakyam
ITA-2.9.3,Death,maraṇam
ITA-2.9.1.1,Women during optimum period for conception,ṛtumatiḥ
ITA-2.9.1.2,"Pregnant state, visible signs of pregnancy",garbhavastha/ vyakta-garbhaḥ
ITA-2.9.1.3,First phase of pregnancy,upasthitagarbhaḥ
ITA-2.9.1.4,Early signs of conception,sadyogarbhaḥ
ITA-2.9.1.5,Foetal growth and development,garbhavṛddhiḥ
ITA-2.9.1.6,First month of pregnancy,prathamamāsa-garbhaḥ
ITA-2.9.1.7,Second month of pregnancy,dvitīyamāsa-garbhaḥ
ITA-2.9.1.8,Third month of pregnancy,tṛtīyamāsa-garbhaḥ
ITA-2.9.1.9,Fourth month of pregnancy,caturthamāsa-garbhaḥ
ITA-2.9.1.10,Fifth month of pregnancy,pañcamamāsa-garbhaḥ
ITA-2.9.1.11,Sixth month of pregnancy,ṣaṣṭamamāsa-garbhaḥ
ITA-2.9.1.12,Seventh month of pregnancy,saptamamāsa-garbhaḥ
ITA-2.9.1.13,Eighth month of pregnancy,aṣṭamamāsa-garbha:
ITA-2.9.1.14,Onset signs of approaching labour,prajāyanī/ prajananakālaḥ
ITA-2.9.1.15,Woman about to give birth,upasthitaprasavaḥ
ITA-2.9.1.16,Woman nearing the delivery period,āsannaprasavaḥ
ITA-2.9.1.17,Mother in puerperium,sūtikā
ITA-3.1.1,Knowledge pertaining to the body,śārīraḥ
ITA-3.1.2,Body,"śarīraḥ, dehaḥ, kāyaḥ, tanuḥ, gātram, vapuḥ"
ITA-3.1.3,Factors responsible for body growth,śarīra-vṛddhikara-bhāvaḥ
ITA-3.1.4,Healthy body and mind,śarīra-sampat
ITA-3.1.5,Body measurements,pramāṇam
ITA-3.1.6,Body part,aṅgaḥ
ITA-3.1.7,Whole body,sarvāṅgaḥ
ITA-3.1.8,The six anatomical areas of the body,ṣaḍaṅgam
ITA-3.1.9,A body part or organ,"avayavaḥ, śarīrāvayavaḥ"
ITA-3.1.10,A subsidiary body part,upāṅgaḥ
ITA-3.1.11,Orifice,"chidram, dvāram, vivaram, suṣiram, kuharam"
ITA-3.1.12,Cavity,kūṭaḥ
ITA-3.1.13,Covering,chadanam
ITA-3.1.14,Muscular or bony prominence,piṇḍikā
ITA-3.1.15,Connecting structures,nibandhinī
ITA-3.1.16,Body region,"deśaḥ, aṅga-pradeśaḥ"
ITA-3.1.17,Five prominences in the developing fetus,gātrapañcakam
ITA-3.1.18,Body half,śarīrārdham
ITA-3.1.19,Lower half of the body,adhaḥkāyaḥ
ITA-3.1.20,Upper half of the body,ūrdhvakāyaḥ
ITA-3.1.21,"Body half in the sagittal plane, limb",pakṣaḥ
ITA-3.1.22,Head and neck,ūrdhvajatru
ITA-3.1.23,Upper and lower limbs,śākhā
ITA-3.2.1,Head,ūrdhvāṅgam
ITA-3.2.2,Head,"śiraḥ, mūrdhā, uttamāṅgam, mastakam"
ITA-3.2.3,Skull,kapālaḥ
ITA-3.2.4,Temple,śaṅkhaḥ
ITA-3.2.5,Forehead,"lalāṭam, alikam"
ITA-3.2.6,Temple,śaṅkhapradeśaḥ
ITA-3.2.1.1,Eye,"cakṣuḥ, akṣi, netram"
ITA-3.2.1.2,Eyeball,"dṛṣṭi-golakaḥ, nayanabudbudaḥ, akṣi-golakam, akṣigolakatvak"
ITA-3.2.1.3,Orbit,"akṣikūṭaḥ, koṭaraḥ"
ITA-3.2.1.4,Eyelid,"Vartma, netrakośaḥ, akṣikoṣaḥ,netra-chādanam,akṣipuṭam,netrapuṭam,akṣivartma, akṣivartmakoṣaḥ"
ITA-3.2.1.5,Anatomical junctions of the eye,netrasandhiḥ
ITA-3.2.1.6,Canthus,antaḥ
ITA-3.2.1.7,Outer canthus,"apāṅgaḥ, apāṅgasandhiḥ"
ITA-3.2.1.8,Part of the outer canthus,apāṅgadeśaḥ
ITA-3.2.1.9,Inner canthus,"Kanīnikā, kanīnasandhiḥ, akṣikanīnikā"
ITA-3.2.1.10,Junction of cilia with lid margin,pakṣmavartma-sandhiḥ
ITA-3.2.1.11,Junction of palpebral and bulbar conjunctiva,vartma-śukla-sandhiḥ
ITA-3.2.1.12,Sclerocorneal junction,śukla-kṛṣṇa-sandhiḥ
ITA-3.2.1.13,Pupillary margin,kṛṣṇa-dṛṣṭi-sandhiḥ
ITA-3.2.1.14,Palpebral junction,vartmasandhiḥ
ITA-3.2.1.15,Aqueous humour,tejojalam
ITA-3.2.1.16,Nasolacrimal duct,netranāḍī
ITA-3.2.1.17,Lacrimal fluid (tears),aśru
ITA-3.2.1.18,Lacrimal apparatus,aśrumārgaḥ
ITA-3.2.1.19,Lacrimal canaliculi,aśruvāhinī
ITA-3.2.1.20,Lacrimal duct,Jalavāhinīsirā
ITA-3.2.1.21,Nerves involved in eyelid opening,Unmeṣiṇīsirā
ITA-3.2.1.22,Eyebrows,bhrūḥ
ITA-3.2.1.23,Eyelashes,"pakṣma, pratibālāḥ, akṣipakṣma"
ITA-3.2.1.24,Free ends of eyelashes,pakṣmāgram
ITA-3.2.1.25,Roots of eyelashes,pakṣmāśayaḥ
ITA-3.2.1.26,Generic areas of eye and adnexa,maṇḍalam
ITA-3.2.1.27,Eyelashes,pakṣmamaṇḍalam
ITA-3.2.1.28,Eyelid,vartmamaṇḍalam
ITA-3.2.1.29,Sclera,"śuklamaṇḍalam, śvetamaṇḍalam"
ITA-3.2.1.30,Cornea and iris,kṛṣṇa-maṇḍalam
ITA-3.2.1.31,Pupil,"dṛṣṭi-maṇḍalam, dṛṣṭiḥ"
ITA-3.2.1.32,Iris,"kṛṣṇa-tārakā, tārakā"
ITA-3.2.1.33,Layers of the eye,"paṭalam, netratvak"
ITA-3.2.1.34,Layers of the eyelids,vartmapaṭalam
ITA-3.2.1.35,Cornea,tejojalāśritabāhya-paṭalam
ITA-3.2.1.36,Iris and uveal tract,piśitāśritaṃpaṭalam
ITA-3.2.1.37,Cortical part of lens and vitreous humour,medasāśritaṃpaṭalam
ITA-3.2.1.38,Nuclear part of lens,asthyāśritaṃpaṭalam
ITA-3.2.2.1,Nose,"nāsikā, ghrāṇaḥ, nāsā"
ITA-3.2.2.2,Tip of the nose,"nāsāgram, agranāsikā"
ITA-3.2.2.3,Cavity of the nose,nāsāpuṭam
ITA-3.2.2.4,Bridge of the nose,"nāsāvaṃśaḥ, nāsāsthidaṇḍaḥ"
ITA-3.2.2.5,Upper part of nasal cavity,ghrāṇamūlam
ITA-3.2.2.6,External aperture of the nose,nāsānāḍī
ITA-3.2.2.7,Nasal passage,ghrāṇamārgaḥ
ITA-3.2.2.8,Nostril,nāsāsrotaḥ
ITA-3.2.2.9,Ala of nose,nāsāpuṭa-bahirbhāgaḥ
ITA-3.2.2.10,Inner canthus,nāsākṣi-sandhiḥ
ITA-3.2.2.11,Nostril,"nāsārandhram, nāsāvivaram"
ITA-3.2.2.12,"Nostril, anterior nares",nāsikāpuṭam
ITA-3.2.3.1,Ear,"karṇaḥ, śrotram, śravaṇam"
ITA-3.2.3.2,Ear cavity,śravaṇasrotas
ITA-3.2.3.3,Conduits carrying sound,"śabdānuvahā, śabdābhivahā, śabdapathaḥ, śabdavahasrotas"
ITA-3.2.3.4,Parotid region,karṇamūlam
ITA-3.2.3.5,External auditory canal,karṇanāḍī
ITA-3.2.3.6,"Base of the ear, pinna",karṇapīṭham
ITA-3.2.3.7,Lobe of the ear,"karṇapālī, karṇalatikā"
ITA-3.2.3.8,"External ear, tragus",karṇaputrakaḥ
ITA-3.2.3.9,Mastoid region,karṇapṛṣṭham
ITA-3.2.3.10,External ear,karṇaśaṣkulikā
ITA-3.2.3.11,Concha of the ear,karṇāvaṭuḥ
ITA-3.2.3.12,External auditory meatus,karṇa-srotaḥ
ITA-3.2.3.13,Cochlea,śaṣkulī
ITA-3.2.4.1,"Mouth, face","mukham, vaktram, vadanam, āsyam"
ITA-3.2.4.2,Oral cavity,"vadanāntaram, mukhakuharam"
ITA-3.2.4.3,"Face, mouth",ānanam
ITA-3.2.4.4,Cheek,"kapolaḥ, gaṇḍaḥ, gallaḥ"
ITA-3.2.4.5,Chin,cibukam
ITA-3.2.4.6,Lip,"oṣṭhaḥ, daśanacchadau"
ITA-3.2.4.7,Lower lip,"adharaḥ, adharauṣṭhaḥ"
ITA-3.2.4.8,Upper lip,uttarauṣṭhaḥ
ITA-3.2.4.9,Corners of mouth,"sṛkkaṇī, oṣṭhaprāntaḥ"
ITA-3.2.4.10,"Jaw, mandible",hanuḥ
ITA-3.2.4.11,Teeth,"dantaḥ, daśanaḥ"
ITA-3.2.4.12,Bony sockets of teeth,dantolūkhalāni
ITA-3.2.4.13,Enamel,"danta-tvak, dantavalkam"
ITA-3.2.4.14,"Gum, alveolar arch","dantabandhanam, dvijabandhanam, dantamāṃsam, dantamūlam, dantapiṇḍikā, dantādhāraḥ, dantaveṣṭakaḥ"
ITA-3.2.4.15,Apex of tooth,dantāgram
ITA-3.2.4.16,Wisdom tooth,paścimahānavyadantaḥ
ITA-3.2.4.17,Teeth in the upper jaw,"uttaradantaḥ, ūrdhvadantapaṅktiḥ"
ITA-3.2.4.18,Tongue,"jihvā, rasanā, gojihvikā, gojihvā"
ITA-3.2.4.19,Tip of the tongue,jihvāgram
ITA-3.2.4.20,Surface of the tongue,jihvātalam
ITA-3.2.4.21,Root of the tongue,"jihvā-mūlam, jihvāprabandhaḥ, jihvābandhanam, rasanabandhanam"
ITA-3.2.4.22,Frenulum of the tongue,jihvā-sevanī
ITA-3.2.4.23,Palate,tālu
ITA-3.2.4.24,Region of palate,"tāludeśaḥ, tālupradeśaḥ"
ITA-3.2.4.25,Soft palate,tālumāṃsam
ITA-3.2.4.26,Palatine tonsil,upajihvikā
ITA-3.2.4.27,"Epiglottis, adenoids",adhijihvikā
ITA-3.2.4.28,Nape of the neck,"avaṭuḥ, ghāṭā"
ITA-3.2.4.29,Clavicle,jatru
ITA-3.2.4.30,Anterior portion of the neck,kaṇṭhaḥ
ITA-3.2.4.31,Uvula,"kākalam, kākalakam, galamaṇiḥ, galaśuṇḍikā, ghaṇṭikā, tālumūlam"
ITA-3.2.4.32,Throat passage,galamārgaḥ
ITA-3.2.4.33,Isthmus of the throat,galasandhiḥ
ITA-3.2.4.34,"Oropharynx, throat",galaḥ
ITA-3.2.4.35,External part of the neck,galabāhyam
ITA-3.2.4.36,Oropharyngeal isthmus,antargalaḥ
ITA-3.2.4.37,Trachea,"kaṇṭhanāḍī, hṛdayanāḍikā, galanalakam, śvasanā, śvāsavahānāḍī"
ITA-3.2.4.38,Respiratory passages,"vāyumārgaḥ, anilāyanam"
ITA-3.3.1,Neck,grīvā
ITA-3.3.2,Suprasternal notch,grīvāmūlam
ITA-3.3.3,Base of the neck,jatrumūlam
ITA-3.3.4,Carotid area of the neck,manyā
ITA-3.3.5,Trunk,antarādhiḥ
ITA-3.3.6,Shoulder,"aṃsaḥ, skandhaḥ"
ITA-3.3.7,Glenoid cavity,aṃsapīṭham
ITA-3.3.8,Acromion,aṃsakūṭaḥ
ITA-3.3.9,Deltoid prominence of the shoulder,aṃsapiṇḍikā
ITA-3.3.10,Deltoid prominence of the shoulder,"aṃsapiṇḍaḥ, aṃsapiṇḍikā"
ITA-3.3.11,Supporting structures of the shoulder joint,aṃsabandhanam
ITA-3.3.12,Area around the apex of scapula,"aṃsamūlam, bāhuśiraḥ, bāhuśīrṣaḥ"
ITA-3.3.13,Shoulder region,aṃsadeśaḥ
ITA-3.3.14,Shoulder girdle,ūrdhvatrikam
ITA-3.3.15,Infraclavicular fossa,ukhā
ITA-3.3.16,The hard areas on both sides of the neck,śleṣmabhuvaḥ
ITA-3.3.17,"Axilla, armpit","kakṣaḥ, kakṣā"
ITA-3.3.18,Axillary region,kakṣābhāgaḥ
ITA-3.4.1,Chest,"uraḥ, vakṣaḥ"
ITA-3.4.2,Chest region,vakṣasthalam
ITA-3.4.3,Thoracic cavity,uraḥkoṣṭhaḥ
ITA-3.4.4,Thorax and neck,urogrīvam
ITA-3.4.5,Breast,"stanaḥ, stanapiṇḍaḥ, payodharau, kucau"
ITA-3.4.6,Nipple,cūcukam
ITA-3.4.7,Thoracoabdominal junction,udaroraḥsandhānam
ITA-3.5.1,Abdomen,"udaram, kukṣiḥ, jaṭharam"
ITA-3.5.2,Abdominal cavity,antaḥkukṣiḥ
ITA-3.5.3,Omentum,taila-vartikā
ITA-3.5.4,Flank,pārśvam
ITA-3.5.5,Sides of abdomen,udarapārśvam
ITA-3.6.1,Vagina,"yoniḥ, apatyapathaḥ,apatyamārgaḥ,viśikhāntaram, raktapathaḥ"
ITA-3.6.2,Normal female external genitalia,praśastayoniḥ
ITA-3.6.3,Pudendum,smaramandiram
ITA-3.6.4,Clitoris,"smarātapatram, madanātapatram"
ITA-3.6.5,Groin,"vaṅkṣaṇaḥ, gaṇḍakaḥ"
ITA-3.6.6,Hip,kaṭī
ITA-3.6.7,Hip region,kaṭīpradeśaḥ
ITA-3.6.8,Penis,"meḍhraḥ, śephaḥ,dhvajaḥ,upasthaḥ,puruṣendriyam,liṅgam,pauruṣam,prajananam, nālam, lakṣaṇam"
ITA-3.6.9,Genitals,guhyam
ITA-3.6.10,Glans penis,maṇiḥ
ITA-3.6.11,"External urethral orifice, urinary meatus",meḍhradvāram
ITA-3.6.12,"Tip of the penis, glans penis",meḍhrāgram
ITA-3.6.13,Foreskin,meḍhracarma
ITA-3.6.14,Frenulum of the penis,śephasevanī
ITA-3.6.15,Scrotum including testicles,"vṛṣaṇaḥ, muṣkaḥ, phalam, aṇḍaḥ, aṇḍakoṣaḥ, phalakośaḥ, koṣaḥ, kośaḥ"
ITA-3.7.1,Anus,"gudam, pāyuḥ,bradhnaḥ,mahatsrotaḥ, śakṛnmārgaḥ"
ITA-3.7.2,Anal margin,gudamaṇḍalam
ITA-3.7.3,Anal orifice,gudamukham
ITA-3.7.4,Folds of rectum,"gudavaliḥ, valiḥ, pāyuvaliḥ"
ITA-3.7.5,Superior rectal fold,pravāhiṇī
ITA-3.7.6,Intermediate rectal fold,saṃvaraṇī
ITA-3.7.7,Inferior rectal fold,visarjini̅
ITA-3.7.8,Caecum,"uṇḍukaḥ, poṭṭalakaḥ"
ITA-3.7.9,Ischiorectal fossa,gudapārśvakṣetram
ITA-3.7.10,Pelvic cavity,gudāsthivivaram
ITA-3.7.11,Anal canal,gudāntram
ITA-3.7.12,Anal verge,gudauṣṭham
ITA-3.7.13,Perineum,"pāyumeḍhrāntaram, gudopasthadeśaḥ"
ITA-3.7.14,Perineal region,guhyapradeśaḥ
ITA-3.7.15,Pubic region,bhagaḥ
ITA-3.7.16,"Back, dorsum",pṛṣṭham
ITA-3.7.17,Vertebral column,"pṛṣṭhavaṃśaḥ, pṛṣṭheṣikā"
ITA-3.7.18,Cervical part of vertebral column,grīvāvaṃśaḥ
ITA-3.7.19,Vertebra,"kaśerukā, kaśeruḥ"
ITA-3.7.20,Waist,jaghanam
ITA-3.7.21,Buttock,"sphik, nitambaḥ,prothau, kaṭī-prothaḥ"
ITA-3.7.22,Pelvis,śroṇiḥ
ITA-3.7.23,Pelvic region,śroṇīpradeśaḥ
ITA-3.7.24,Sides of pelvic region,pārśvajaghanam
ITA-3.7.25,"Sacrum, sacral region, pelvic girdle",trikam
ITA-3.7.26,"Sacral region, sacrum",adharatrikam
ITA-3.8.1,Upper limb,"bāhuḥ, bhujā"
ITA-3.8.2,Proximal part of the upper limb,bhujaśikharam
ITA-3.8.3,Posterior part of the upper limb,bāhupṛṣṭham
ITA-3.8.4,Middle part of the upperlimb,"bāhumadhyam, bhujamadhyam"
ITA-3.8.5,Bicipital prominence,bāhu-piṇḍikā
ITA-3.8.6,Shoulder region,bāhumūlam
ITA-3.8.7,Arm,prabāhuḥ
ITA-3.8.8,Forearm,"prapāṇiḥ, aratniḥ"
ITA-3.8.9,Elbow,"kūrparaḥ, kaphoṇiḥ, kuhaṇikā"
ITA-3.8.10,"Hand, manus","pāṇiḥ, karaḥ, hastaḥ"
ITA-3.8.11,Distal part of the hand,hastāgram
ITA-3.8.12,Palm,"hastatalam, pāṇitalam"
ITA-3.8.13,Wrist,"maṇibandhaḥ, karamūlam, pāṇimūlam"
ITA-3.8.14,"Palm, sole",talam
ITA-3.8.15,Palm,"pāṇitalam, pāṇihṛdayam"
ITA-3.8.16,"Forearm, distal third of the forearm",prakoṣṭhaḥ
ITA-3.8.17,Area four fingerbreadths proximal to the wrist,kalāvikā
ITA-3.8.18,Digits,aṅguliḥ
ITA-3.8.19,Interphalangeal joint,aṅguliparva
ITA-3.8.20,Distal part of the finger,agraparva
ITA-3.8.21,Knuckle,aṅguligranthiḥ
ITA-3.8.22,Tip of the finger,aṅgulyagram
ITA-3.8.23,Thumb,aṅguṣṭhaḥ
ITA-3.8.24,Base of the thumb or great toe,aṅguṣṭhamūlam
ITA-3.8.25,Thumb pad,aṅguṣṭhodaram
ITA-3.8.26,Index finger,pradēśinī
ITA-3.8.27,Second toe,tarjani
ITA-3.8.28,Middle finger,madhyamā
ITA-3.8.29,Ring finger,anāmikā
ITA-3.8.30,Little finger,kaniṣṭhikā
ITA-3.9.1,Lower limb,sakthi
ITA-3.9.2,Thigh,ūru
ITA-3.9.3,Inguinal region,ūrumūlam
ITA-3.9.4,Quadricipital prominence,ūrupiṇḍikā
ITA-3.9.5,Inguinal region,ūrumūlam
ITA-3.9.6,Knee region,jānu
ITA-3.9.7,Lower leg,jaṅghā
ITA-3.9.8,Prominence of calf muscles,jaṅghā-piṇḍikā
ITA-3.9.9,Ankle,"gulphaḥ, ghuṭikā, ghuṇṭikā"
ITA-3.9.10,Ankle joint,"khuḍakaḥ, khulakaḥ"
ITA-3.9.11,Medial and lateral malleoli,gulphakarṇaḥ
ITA-3.9.12,Foot,pādaḥ
ITA-3.9.13,Heel,"pārṣṇiḥ, prapadam"
ITA-3.9.14,Forefoot,pādāgram
ITA-3.9.15,Toes,pādāṅguliḥ
ITA-3.9.16,Sole,pādatalam
ITA-3.9.17,"Middle third of the foot, midfoot",pādamadhyam
ITA-3.9.18,"Sensory, motor and intellectual faculties",karaṇam
ITA-3.10.1,The motor or sensory faculty,"indriyam, akṣam"
ITA-3.10.2,Motor faculty,karmendriyam
ITA-3.10.3,Speech faculty,vāgindriyam
ITA-3.10.4,Sensory faculty,jñānendriyam
ITA-3.10.5,Auditory sense faculty,śrotrendriyam
ITA-3.10.6,Visual sense faculty,cakṣurindriyam
ITA-3.10.7,Gustatory sense faculty,rasanendriyam
ITA-3.10.8,Olfactory sense faculty,ghrāṇendriyam
ITA-3.10.9,Tactile sense faculty,"tvagindriyam, sparśanendriyam"
ITA-3.10.1.1,Skin,"tvak, carma, valkam"
ITA-3.10.1.2,First layer of skin,"avabhāsinī, udakadharā"
ITA-3.10.1.3,Second layer of skin,"lohitā, asṛgdharā"
ITA-3.10.1.4,Third layer of skin,śvetā
ITA-3.10.1.5,Fourth layer of skin,tāmrā
ITA-3.10.1.6,Fifth layer of skin,vedinī
ITA-3.10.1.7,Sixth layer of skin,rohiṇī
ITA-3.10.1.8,Seventh layer of skin,māṃsadharā
ITA-3.10.1.9,Scalp hair,"keśaḥ, mastakabālaḥ"
ITA-3.10.1.10,Body hair,"bālaḥ, roma, loma, aṅgajam"
ITA-3.10.1.11,Linea nigra,romarājī
ITA-3.10.1.12,Hair tip,romāntaḥ
ITA-3.10.1.13,Hair whorl,romāvartaḥ
ITA-3.10.1.14,Hair follicle,"romakūpaḥ, kūyakam"
ITA-3.10.1.15,Scalp,keśabhūmiḥ
ITA-3.10.1.16,Hair,kacaḥ
ITA-3.10.1.17,Hairline,kacāntaḥ
ITA-3.10.1.18,Nail,"nakhaḥ, karajaḥ"
ITA-3.10.1.19,Nail fold,upanakham
ITA-3.10.1.20,Nail bed,nakha-māṃsam
ITA-3.10.1.21,Nail root and fold,nakha-sandhiḥ
ITA-3.12.1,Boundary between tissues,kalā
ITA-3.12.2,Muscle-bearing membrane,māṃsadharākalā
ITA-3.12.3,Blood-bearing membrane,Raktadharākalā
ITA-3.12.4,Fatty tissue-bearing membrane,medodharākalā
ITA-3.12.5,Synovial membrane,śleṣmadharākalā
ITA-3.12.6,Faeces-bearing membrane,purīṣadharākalā
ITA-3.12.7,Pitta-bearing membrane,pittadharā-kalā
ITA-3.12.8,Sukra-bearing membrane,śukradharākalā
ITA-3.12.9,Lymphatic exudate,lasīkā
ITA-3.13.1,Bone,asthi
ITA-3.13.2,Part of bone,asthikhaṇḍaḥ
ITA-3.13.3,Small bone,aṇvasthi
ITA-3.13.4,Large bone,sthūlāsthi
ITA-3.13.5,Flat bone,"kapālāsthi, karparam"
ITA-3.13.6,Teeth,rucakāsthi
ITA-3.13.7,Cartilage,taruṇāsthi
ITA-3.13.8,Curved bone,valayāsthi
ITA-3.13.9,Long bone,nalakāsthi
ITA-3.13.10,Skull,śiraḥkapālam
ITA-3.13.11,Bones of the ear,karṇāsthi
ITA-3.13.12,Cartilage of the nose,nāsātaruṇāsthi
ITA-3.13.13,Mandible,"Hanvasthi, hanukāsthi"
ITA-3.13.14,Bones of the palate,tālvasthi
ITA-3.13.15,Clavicle,"akṣaḥ, akṣakaḥ, akṣakāsthi, kīlakaḥ,koṣṭhakam, koṣṭhakāsthi"
ITA-3.13.16,Scapula,aṃsaphalakaḥ
ITA-3.13.17,Sternum,uraḥphalakaḥ
ITA-3.13.18,Rib,parśukā
ITA-3.13.19,Anterior end of the rib,parśukāgram
ITA-3.13.20,Head of the rib,sthālakam
ITA-3.13.21,Tubercle of the rib,sthālakārbudam
ITA-3.13.22,Hip bone,"kaṭikapālaḥ, jaghanakapālaḥ"
ITA-3.13.23,"Sacrum, sacrum and coccyx","kuṭakāsthi, śroṇīkāṇḍam, śroṇikāṇḍāsthi, mayūrāsthi"
ITA-3.13.24,Ala of the sacrum,śroṇīkarṇaḥ
ITA-3.13.25,Pubic bone,bhagāsthi
ITA-3.13.26,Coccyx,gudāsthi
ITA-3.13.27,Patella,jānukapālikā
ITA-3.13.28,Femur,"ūrvasthi, ūrunalakam"
ITA-3.13.29,Tibia and fibula,jaṅghāsthinī
ITA-3.13.30,Calcaneus,pārṣṇyasthi
ITA-3.13.31,Tarsal bones excluding talus and calcaneus,Pādakurcāsthi
ITA-3.13.32,Humerus,Bāhunalakam
ITA-3.13.33,Olecranon process,Kūrparāsthi
ITA-3.13.34,Phalanx,aṅgulāsthi
ITA-3.13.35,Distal row of carpal bones,pāṇiśalākādhiṣṭhānam
ITA-3.13.36,"Joint, articulation",sandhiḥ
ITA-3.13.37,Immovable or slightly movable joints,sthirasandhiḥ
ITA-3.13.38,Movable joint,ceṣṭāvantasandhiḥ
ITA-3.13.39,Condyloid and hinge joint,korasandhiḥ
ITA-3.13.40,Ball and socket joint,ulūkhalasandhiḥ
ITA-3.13.41,Box-like joint,sāmudgasandhiḥ
ITA-3.13.42,Gliding joint,pratarasandhiḥ
ITA-3.13.43,Sutural joint,Tunnasevanī
